1643989348.000000, 1643989348.000000, 1643989348.000000
32.000000, 32.000000, 32.000000
-15,-2,64
-12,-2,64
-11,-2,64
-11,-3,64
-11,-3,64
-11,-2,64
-12,-2,64
-11,-3,64
-12,-3,64
-11,-3,64
-10,-3,64
-11,-3,64
-11,-2,64
-11,-2,64
-10,-3,64
-10,-3,64
-10,-2,64
-10,-2,64
-10,-2,65
-11,-2,64
-11,-2,64
-11,-2,64
-10,-3,64
-10,-3,65
-10,-2,64
-10,-2,64
-12,-2,64
-13,-2,64
-9,-2,65
-9,-2,65
-10,-2,65
-9,-2,64
-8,-2,65
-10,-2,64
-11,-2,64
-11,-2,64
-9,-2,64
-10,-2,64
-12,-2,64
-11,-3,64
-10,-2,64
-10,-3,64
-10,-3,64
-10,-2,64
-10,-2,64
-11,-3,64
-11,-2,64
-11,-2,64
-11,-3,64
-10,-3,64
-11,-2,64
-10,-2,64
-10,-2,64
-10,-3,64
-10,-3,64
-11,-2,64
-10,-3,64
-10,-3,65
-11,-2,64
-10,-2,64
-10,-2,64
-10,-3,64
-11,-3,64
-11,-3,64
-13,-2,64
-13,-2,63
-11,-2,64
-11,-3,65
-11,-3,64
-10,-3,64
-11,-3,64
-11,-3,64
-11,-3,64
-12,-2,64
-13,-2,64
-11,-3,64
-11,-3,64
-12,-3,64
-11,-3,64
-11,-3,64
-11,-3,64
-12,-2,64
-12,-3,64
-12,-3,64
-12,-3,64
-11,-3,64
-12,-3,64
-11,-3,64
-11,-3,64
-12,-3,64
-12,-3,64
-11,-3,64
-11,-3,64
-11,-3,64
-12,-3,64
-11,-3,64
-11,-3,64
-12,-3,64
-11,-3,64
-12,-2,64
-12,-3,64
-11,-3,64
-11,-3,64
-11,-3,64
-11,-3,64
-12,-3,64
-12,-3,64
-11,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-11,-3,64
-12,-3,64
-11,-3,64
-11,-3,64
-11,-3,64
-11,-3,64
-11,-2,64
-11,-3,64
-12,-3,64
-12,-3,64
-11,-3,64
-12,-3,64
-11,-3,64
-12,-3,64
-11,-3,64
-11,-3,64
-12,-3,64
-11,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-11,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-11,-3,64
-12,-3,64
-12,-3,64
-11,-3,64
-11,-3,64
-12,-3,64
-13,-3,64
-11,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-10,-3,64
-11,-3,64
-11,-3,64
-11,-3,64
-11,-3,64
-12,-3,64
-11,-3,64
-11,-3,64
-11,-3,64
-11,-3,64
-11,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-11,-3,64
-11,-3,64
-11,-3,64
-11,-3,64
-11,-3,64
-12,-3,64
-11,-3,64
-11,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-11,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-11,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-11,-3,64
-12,-3,64
-12,-3,64
-11,-3,64
-12,-3,64
-12,-3,64
-11,-3,64
-12,-3,64
-12,-3,64
-11,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-11,-3,64
-11,-3,64
-12,-3,64
-12,-3,64
-11,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-11,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-11,-3,64
-12,-4,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-4,64
-12,-3,64
-11,-3,64
-13,-2,63
-12,-3,64
-10,-4,65
-13,-3,64
-11,-3,64
-12,-3,64
-12,-3,64
-11,-3,64
-13,-3,64
-11,-3,64
-11,-3,64
-13,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-13,-2,64
-12,-4,64
-12,-3,64
-12,-3,64
-13,-3,64
-12,-3,64
-12,-4,64
-13,-3,64
-13,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-13,-3,64
-13,-3,64
-12,-3,64
-12,-3,64
-13,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-13,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
-13,-3,64
-13,-3,64
-11,-3,64
-12,-3,64
-13,-3,64
-13,-3,64
-12,-3,64
-12,-3,64
-12,-3,64
