1641217038.000000, IBI
14.859375,0.953125
15.828125,0.968750
16.718750,0.890625
17.640625,0.921875
18.578125,0.937500
19.500000,0.921875
20.421875,0.921875
21.281250,0.859375
22.078125,0.796875
22.796875,0.718750
23.609375,0.812500
24.531250,0.921875
25.546875,1.015625
26.515625,0.968750
27.390625,0.875000
28.203125,0.812500
29.046875,0.843750
29.937500,0.890625
30.890625,0.953125
31.828125,0.937500
32.703125,0.875000
33.593750,0.890625
34.515625,0.921875
35.328125,0.812500
36.125000,0.796875
36.984375,0.859375
37.875000,0.890625
38.765625,0.890625
39.609375,0.843750
40.406250,0.796875
41.203125,0.796875
42.093750,0.890625
43.062500,0.968750
44.015625,0.953125
44.890625,0.875000
45.781250,0.890625
46.750000,0.968750
47.734375,0.984375
48.640625,0.906250
49.453125,0.812500
50.312500,0.859375
51.187500,0.875000
52.078125,0.890625
52.875000,0.796875
53.703125,0.828125
54.593750,0.890625
55.500000,0.906250
56.359375,0.859375
57.156250,0.796875
57.937500,0.781250
58.781250,0.843750
59.687500,0.906250
60.640625,0.953125
61.578125,0.937500
62.437500,0.859375
63.343750,0.906250
64.265625,0.921875
65.093750,0.828125
65.937500,0.843750
66.828125,0.890625
67.750000,0.921875
68.609375,0.859375
69.484375,0.875000
70.343750,0.859375
71.187500,0.843750
75.015625,0.812500
75.828125,0.812500
76.687500,0.859375
77.468750,0.781250
78.156250,0.687500
78.843750,0.687500
79.500000,0.656250
80.156250,0.656250
81.000000,0.843750
81.859375,0.859375
82.734375,0.875000
83.656250,0.921875
84.500000,0.843750
85.265625,0.765625
86.062500,0.796875
86.890625,0.828125
87.640625,0.750000
88.390625,0.750000
89.187500,0.796875
90.015625,0.828125
90.875000,0.859375
91.687500,0.812500
92.515625,0.828125
93.343750,0.828125
94.156250,0.812500
94.953125,0.796875
95.750000,0.796875
96.531250,0.781250
97.328125,0.796875
98.093750,0.765625
98.859375,0.765625
99.562500,0.703125
100.218750,0.656250
100.875000,0.656250
101.593750,0.718750
102.453125,0.859375
103.328125,0.875000
104.218750,0.890625
105.093750,0.875000
105.937500,0.843750
106.750000,0.812500
107.562500,0.812500
108.265625,0.703125
108.906250,0.640625
109.546875,0.640625
110.218750,0.671875
110.937500,0.718750
111.734375,0.796875
112.578125,0.843750
113.468750,0.890625
114.265625,0.796875
115.000000,0.734375
115.703125,0.703125
116.437500,0.734375
117.171875,0.734375
117.953125,0.781250
118.750000,0.796875
119.578125,0.828125
120.406250,0.828125
121.187500,0.781250
121.921875,0.734375
122.562500,0.640625
123.234375,0.671875
123.968750,0.734375
124.750000,0.781250
125.484375,0.734375
126.234375,0.750000
127.015625,0.781250
127.890625,0.875000
128.796875,0.906250
129.609375,0.812500
130.406250,0.796875
131.250000,0.843750
132.078125,0.828125
132.828125,0.750000
133.593750,0.765625
134.406250,0.812500
135.171875,0.765625
135.890625,0.718750
136.625000,0.734375
137.406250,0.781250
138.234375,0.828125
139.093750,0.859375
139.953125,0.859375
140.734375,0.781250
141.500000,0.765625
142.250000,0.750000
143.031250,0.781250
143.796875,0.765625
144.500000,0.703125
145.250000,0.750000
146.031250,0.781250
146.890625,0.859375
147.750000,0.859375
148.609375,0.859375
149.468750,0.859375
150.296875,0.828125
151.093750,0.796875
151.781250,0.687500
152.468750,0.687500
153.125000,0.656250
153.812500,0.687500
154.546875,0.734375
155.312500,0.765625
155.984375,0.671875
156.656250,0.671875
157.312500,0.656250
158.125000,0.812500
158.937500,0.812500
159.687500,0.750000
160.437500,0.750000
161.265625,0.828125
162.093750,0.828125
162.859375,0.765625
163.625000,0.765625
164.437500,0.812500
165.312500,0.875000
166.093750,0.781250
166.843750,0.750000
167.640625,0.796875
168.500000,0.859375
169.375000,0.875000
170.156250,0.781250
170.953125,0.796875
171.796875,0.843750
172.656250,0.859375
173.421875,0.765625
174.218750,0.796875
175.093750,0.875000
175.968750,0.875000
176.765625,0.796875
177.593750,0.828125
178.421875,0.828125
179.234375,0.812500
180.031250,0.796875
180.843750,0.812500
181.687500,0.843750
182.468750,0.781250
183.187500,0.718750
183.921875,0.734375
184.703125,0.781250
185.515625,0.812500
186.406250,0.890625
187.265625,0.859375
188.046875,0.781250
188.812500,0.765625
189.593750,0.781250
190.343750,0.750000
191.062500,0.718750
191.781250,0.718750
192.640625,0.859375
193.562500,0.921875
194.531250,0.968750
350.343750,0.687500
649.453125,0.875000
766.781250,0.828125
767.609375,0.828125
768.359375,0.750000
769.093750,0.734375
769.843750,0.750000
770.531250,0.687500
806.921875,0.734375
807.640625,0.718750
808.359375,0.718750
809.093750,0.734375
814.281250,0.796875
815.093750,0.812500
815.937500,0.843750
816.812500,0.875000
817.703125,0.890625
818.562500,0.859375
819.343750,0.781250
820.156250,0.812500
820.937500,0.781250
821.765625,0.828125
822.609375,0.843750
823.468750,0.859375
824.296875,0.828125
825.031250,0.734375
825.781250,0.750000
826.531250,0.750000
827.359375,0.828125
828.250000,0.890625
829.140625,0.890625
830.000000,0.859375
840.828125,0.828125
841.609375,0.781250
842.328125,0.718750
843.015625,0.687500
843.765625,0.750000
844.562500,0.796875
845.421875,0.859375
846.312500,0.890625
847.093750,0.781250
847.875000,0.781250
848.671875,0.796875
849.500000,0.828125
850.328125,0.828125
851.156250,0.828125
851.937500,0.781250
852.640625,0.703125
853.328125,0.687500
854.062500,0.734375
854.875000,0.812500
855.703125,0.828125
856.468750,0.765625
857.250000,0.781250
858.000000,0.750000
858.718750,0.718750
859.468750,0.750000
860.265625,0.796875
861.078125,0.812500
861.875000,0.796875
862.593750,0.718750
863.343750,0.750000
864.140625,0.796875
864.968750,0.828125
865.812500,0.843750
866.625000,0.812500
867.390625,0.765625
868.203125,0.812500
869.062500,0.859375
869.921875,0.859375
870.718750,0.796875
878.203125,0.859375
879.031250,0.828125
879.859375,0.828125
880.703125,0.843750
881.562500,0.859375
902.828125,0.781250
903.578125,0.750000
904.281250,0.703125
904.937500,0.656250
905.562500,0.625000
1237.437500,0.656250
1238.250000,0.812500
1239.093750,0.843750
1239.921875,0.828125
1240.765625,0.843750
1241.625000,0.859375
1242.437500,0.812500
1243.171875,0.734375
1246.593750,0.781250
1247.390625,0.796875
1248.250000,0.859375
1249.140625,0.890625
1250.000000,0.859375
1250.750000,0.750000
1256.781250,0.765625
1257.531250,0.750000
1258.203125,0.671875
1258.890625,0.687500
1259.609375,0.718750
1260.390625,0.781250
1261.250000,0.859375
1262.093750,0.843750
1262.968750,0.875000
1263.765625,0.796875
1264.468750,0.703125
1265.187500,0.718750
1265.906250,0.718750
1266.687500,0.781250
1267.515625,0.828125
1268.375000,0.859375
1269.140625,0.765625
1269.843750,0.703125
1270.531250,0.687500
1271.265625,0.734375
1272.062500,0.796875
1272.828125,0.765625
1273.578125,0.750000
1274.234375,0.656250
1274.875000,0.640625
1275.515625,0.640625
1276.171875,0.656250
1276.906250,0.734375
1277.750000,0.843750
1278.640625,0.890625
1279.484375,0.843750
1280.234375,0.750000
1280.921875,0.687500
1281.625000,0.703125
1282.359375,0.734375
1283.109375,0.750000
1283.906250,0.796875
1284.687500,0.781250
1285.406250,0.718750
1286.109375,0.703125
1286.812500,0.703125
1287.578125,0.765625
1288.343750,0.765625
1289.093750,0.750000
1289.812500,0.718750
1290.531250,0.718750
1291.281250,0.750000
1292.046875,0.765625
1292.796875,0.750000
1293.453125,0.656250
1294.109375,0.656250
1294.796875,0.687500
1295.562500,0.765625
1296.406250,0.843750
1297.203125,0.796875
1297.906250,0.703125
1298.640625,0.734375
1299.406250,0.765625
1300.187500,0.781250
1300.984375,0.796875
1301.828125,0.843750
1302.593750,0.765625
1303.375000,0.781250
1304.171875,0.796875
1304.984375,0.812500
1305.765625,0.781250
1306.500000,0.734375
1307.234375,0.734375
1308.000000,0.765625
1308.750000,0.750000
1309.515625,0.765625
